"","review_doi","type","id","compID","subID","name","group_label_1","group_label_2","graph_label_1","graph_label_2","chi2","ci_end","ci_start","ci_study","ci_total","df","effect_measure","effect_size","estimable","i2","i2_q","method","no","p_chi2","p_q","p_z","q","random","scale","sort_by","studies","subgroups","subgroup_test","swap_events","tau2","total_1","total_2","totals","weight","z","study_id","study_year","study_ci_end","study_ci_start","study_effect_size","study_estimable","study_order","study_se","study_total_1","study_total_2","study_var","study_weight","study_mean_1","study_mean_2","study_sd_1","study_sd_2","subgroup_type","subgroup_name","subgroup_chi2","subgroup_ci_end","subgroup_ci_start","subgroup_df","subgroup_effect_size","subgroup_estimable","subgroup_i2","subgroup_id","subgroup_no","subgroup_p_chi2","subgroup_p_z","subgroup_studies","subgroup_tau2","subgroup_total_1","subgroup_total_2","subgroup_weight","subgroup_z","sample_size_per_group","date","meta.table.size","review_year","review_topic","review_title","review_keywords"
"245","10.1002/14651858.CD000078.pub3","CONT","CMP-004.09",4,9,"Rise in pulse rate (% baseline)","Holding Chamber","Nebuliser","Chamber better","Nebuliser better",21.3336227881089,-3.20693231934653,-6.65688134824952,95,95,12,"MD",-4.93190683379803,"YES",43.7507632004788,70.6042155580102,"",9,0.0457034055092401,0.0168974084171721,2.09739451638689e-08,10.2055449682598,"NO",27.0470010740552,"STUDY",13,"YES","YES","",0,456,442,"SUB",400,5.60376961419909,"STD-Rodriguez-1999",1999,6.5853269640238,-3.9853269640238,1.3,"YES",449,2.69664494129167,36,33,7.27189393939394,49.9444503626859,0,-1.3,11.7,10.7,"CONT","Adults with Volumatic",1.22831577543315,3.5775273769491,-3.89290044059211,2,-0.157686531821503,"YES",0,"CMP-004.09.02",2,0.541096658783085,0.934056506387585,3,0,96,92,100,0.0827422286288545,449,"1999-07-15",13,2013,"[Pregnancy and Childbirth]","Caesarean section versus vaginal delivery for preterm birth in singletons","*Delivery, Obstetric; *Obstetric Labor, Premature; Birth Injuries [etiology]; Cesarean Section [adverse effects]; Elective Surgical Procedures; Female; Humans; Infant, Newborn; Infant, Premature; Infant, Small for Gestational Age; Perinatal Mortality; Pregnancy; Randomized Controlled Trials as Topic"
"246","10.1002/14651858.CD000078.pub3","CONT","CMP-004.09",4,9,"Rise in pulse rate (% baseline)","Holding Chamber","Nebuliser","Chamber better","Nebuliser better",21.3336227881089,-3.20693231934653,-6.65688134824952,95,95,12,"MD",-4.93190683379803,"YES",43.7507632004788,70.6042155580102,"",9,0.0457034055092401,0.0168974084171721,2.09739451638689e-08,10.2055449682598,"NO",27.0470010740552,"STUDY",13,"YES","YES","",0,456,442,"SUB",400,5.60376961419909,"STD-Rodrigo-1998",1998,8.46390958608436,-24.4639095860844,-8,"YES",448,8.40010822441105,11,11,70.5618181818182,5.14712850741651,-10,-2,19.7,19.7,"CONT","Adults with Volumatic",1.22831577543315,3.5775273769491,-3.89290044059211,2,-0.157686531821503,"YES",0,"CMP-004.09.02",2,0.541096658783085,0.934056506387585,3,0,96,92,100,0.0827422286288545,449,"1998-07-15",13,2013,"[Pregnancy and Childbirth]","Caesarean section versus vaginal delivery for preterm birth in singletons","*Delivery, Obstetric; *Obstetric Labor, Premature; Birth Injuries [etiology]; Cesarean Section [adverse effects]; Elective Surgical Procedures; Female; Humans; Infant, Newborn; Infant, Premature; Infant, Small for Gestational Age; Perinatal Mortality; Pregnancy; Randomized Controlled Trials as Topic"
"247","10.1002/14651858.CD000078.pub3","CONT","CMP-004.04",4,4,"Final rise in FEV₁ (% predicted)","Holding Chamber","Nebuliser","Nebuliser better","Chamber better",1.74586704742471,3.8729878654109,-2.32125467598423,95,95,6,"MD",0.775866594713338,"YES",0,0,"",4,0.941525640875389,0.809142618366423,0.623430094383764,0.967387124411784,"NO",32.4378863057324,"STUDY",7,"YES","YES","",0,171,164,"SUB",400,0.490994846354007,"STD-Rodrigo-1993",1993,7.65568959280023,-3.65568959280023,2,"YES",428,2.88560893843539,49,48,8.32673894557823,88.7127640337461,25,23,15.6,12.7,"CONT","Adults with Volumatic",0.683328213815341,6.52555625368856,-4.12834376089661,1,1.19860624639597,"YES",0,"CMP-004.04.02",2,0.408443386085382,0.65920754566376,2,0,60,59,100,0.44100753177048,167.5,"1993-07-15",7,2013,"[Pregnancy and Childbirth]","Caesarean section versus vaginal delivery for preterm birth in singletons","*Delivery, Obstetric; *Obstetric Labor, Premature; Birth Injuries [etiology]; Cesarean Section [adverse effects]; Elective Surgical Procedures; Female; Humans; Infant, Newborn; Infant, Premature; Infant, Small for Gestational Age; Perinatal Mortality; Pregnancy; Randomized Controlled Trials as Topic"
"248","10.1002/14651858.CD000078.pub3","CONT","CMP-004.07",4,7,"Final rise in peak flow (% predicted)","Holding Chamber","Nebuliser","Nebuliser better","Chamber better",3.97584186811948,2.1984496361917,-4.82877284341334,95,95,4,"MD",-1.31516160361082,"YES",0,0,"",7,0.409285363961051,0.583849158663499,0.463177962132278,1.07622560971842,"NO",17.1382675968237,"STUDY",5,"YES","YES","",0,150,135,"SUB",300,0.733623955811348,"STD-Williams-1996",1996,8.98025863793957,-10.2002586379396,-0.609999999999999,"YES",441,4.89307901246467,42,18,23.9422222222222,41.7992719479471,25,25.61,18.2,17,"CONT","Children with other spacers",0.706222403145044,2.45330895726246,-9.94734744127376,1,-3.74701924200565,"YES",0,"CMP-004.07.02",2,0.400701195843959,0.236232189365092,2,0,81,67,100,1.18445710092839,142.5,"1996-07-15",5,2013,"[Pregnancy and Childbirth]","Caesarean section versus vaginal delivery for preterm birth in singletons","*Delivery, Obstetric; *Obstetric Labor, Premature; Birth Injuries [etiology]; Cesarean Section [adverse effects]; Elective Surgical Procedures; Female; Humans; Infant, Newborn; Infant, Premature; Infant, Small for Gestational Age; Perinatal Mortality; Pregnancy; Randomized Controlled Trials as Topic"
"249","10.1002/14651858.CD000078.pub3","CONT","CMP-004.06",4,6,"Severe asthmatics final rise in FEV₁ (% predicted)","Holding Chamber","Nebuliser","Nebuliser better","Chamber better",1.72345675257903,7.68659762127883,-4.49263945363082,95,95,3,"MD",1.59697908382401,"YES",0,0,"",6,0.631731574927017,0.751821205160479,0.607256865229398,0.100007045344288,"NO",47.6819808395738,"STUDY",4,"YES","YES","",0,44,50,"SUB",200,0.513993030779729,"STD-Rodrigo-1993",1993,13.0144246786874,-7.21442467868739,2.9,"YES",437,5.16051558011712,19,20,26.6309210526316,100,22.6,19.7,17.5,14.5,"CONT","Adults with Volumatic",0,13.0144246786874,-7.21442467868739,0,2.9,"YES",0,"CMP-004.06.02",2,1,0.574143715474297,1,0,19,20,100,0.561959353668725,47,"1993-07-15",4,2013,"[Pregnancy and Childbirth]","Caesarean section versus vaginal delivery for preterm birth in singletons","*Delivery, Obstetric; *Obstetric Labor, Premature; Birth Injuries [etiology]; Cesarean Section [adverse effects]; Elective Surgical Procedures; Female; Humans; Infant, Newborn; Infant, Premature; Infant, Small for Gestational Age; Perinatal Mortality; Pregnancy; Randomized Controlled Trials as Topic"
"250","10.1002/14651858.CD000078.pub3","CONT","CMP-004.09",4,9,"Rise in pulse rate (% baseline)","Holding Chamber","Nebuliser","Chamber better","Nebuliser better",21.3336227881089,-3.20693231934653,-6.65688134824952,95,95,12,"MD",-4.93190683379803,"YES",43.7507632004788,70.6042155580102,"",9,0.0457034055092401,0.0168974084171721,2.09739451638689e-08,10.2055449682598,"NO",27.0470010740552,"STUDY",13,"YES","YES","",0,456,442,"SUB",400,5.60376961419909,"STD-Rodrigo-1993",1993,4.69380261266087,-6.45380261266087,-0.88,"YES",447,2.84382909922137,49,48,8.08736394557823,44.9084211298976,-1.32,-0.44,13.8,14.2,"CONT","Adults with Volumatic",1.22831577543315,3.5775273769491,-3.89290044059211,2,-0.157686531821503,"YES",0,"CMP-004.09.02",2,0.541096658783085,0.934056506387585,3,0,96,92,100,0.0827422286288545,449,"1993-07-15",13,2013,"[Pregnancy and Childbirth]","Caesarean section versus vaginal delivery for preterm birth in singletons","*Delivery, Obstetric; *Obstetric Labor, Premature; Birth Injuries [etiology]; Cesarean Section [adverse effects]; Elective Surgical Procedures; Female; Humans; Infant, Newborn; Infant, Premature; Infant, Small for Gestational Age; Perinatal Mortality; Pregnancy; Randomized Controlled Trials as Topic"
"251","10.1002/14651858.CD000078.pub3","CONT","CMP-004.03",4,3,"Duration in emergency department (minutes).","Holding Chamber","Nebuliser","Chamber better","Nebuliser better",8.07592756979342,-15.410265857909,-34.9072864438173,95,95,3,"MD",-25.1587761508632,"YES",62.8525643144576,66.7344127033249,"",3,0.0444684308112325,0.0494839460374462,4.23145850159789e-07,6.01221912050807,"YES",82.44,"STUDY",4,"YES","YES","",118.353128318427,232,248,"SUB",300,5.05823902001074,"STD-Duarte-2002",2002,-18.6820687287357,-32.9179312712643,-25.8,"YES",300,3.63166432006386,97,99,13.1889857336249,63.4442528632667,41.1,66.9,17.7,31.4,"CONT","Children with other spacers",2.08694796710609,-19.3226590783107,-40.4658282803175,1,-29.8942436793141,"YES",52.0831369175595,"CMP-004.03.03",3,0.148562657853738,2.98403704136007e-08,2,32.6665434746933,168,180,100,5.54237071999203,240,"2002-07-15",4,2013,"[Pregnancy and Childbirth]","Caesarean section versus vaginal delivery for preterm birth in singletons","*Delivery, Obstetric; *Obstetric Labor, Premature; Birth Injuries [etiology]; Cesarean Section [adverse effects]; Elective Surgical Procedures; Female; Humans; Infant, Newborn; Infant, Premature; Infant, Small for Gestational Age; Perinatal Mortality; Pregnancy; Randomized Controlled Trials as Topic"
"252","10.1002/14651858.CD000078.pub3","CONT","CMP-004.09",4,9,"Rise in pulse rate (% baseline)","Holding Chamber","Nebuliser","Chamber better","Nebuliser better",21.3336227881089,-3.20693231934653,-6.65688134824952,95,95,12,"MD",-4.93190683379803,"YES",43.7507632004788,70.6042155580102,"",9,0.0457034055092401,0.0168974084171721,2.09739451638689e-08,10.2055449682598,"NO",27.0470010740552,"STUDY",13,"YES","YES","",0,456,442,"SUB",400,5.60376961419909,"STD-Idris-1993",1993,12.3045358198273,-10.3045358198273,1,"YES",445,5.76772629956265,15,20,33.2666666666667,23.9185188588682,1,0,16,18,"CONT","Adults with other spacers",0.799168308519708,3.24372969207136,-7.81359013013036,2,-2.2849302190295,"YES",0,"CMP-004.09.01",1,0.670599081463542,0.417922884252415,3,0,82,86,100,0.810030099245752,449,"1993-07-15",13,2013,"[Pregnancy and Childbirth]","Caesarean section versus vaginal delivery for preterm birth in singletons","*Delivery, Obstetric; *Obstetric Labor, Premature; Birth Injuries [etiology]; Cesarean Section [adverse effects]; Elective Surgical Procedures; Female; Humans; Infant, Newborn; Infant, Premature; Infant, Small for Gestational Age; Perinatal Mortality; Pregnancy; Randomized Controlled Trials as Topic"
"253","10.1002/14651858.CD000078.pub3","CONT","CMP-004.07",4,7,"Final rise in peak flow (% predicted)","Holding Chamber","Nebuliser","Nebuliser better","Chamber better",3.97584186811948,2.1984496361917,-4.82877284341334,95,95,4,"MD",-1.31516160361082,"YES",0,0,"",7,0.409285363961051,0.583849158663499,0.463177962132278,1.07622560971842,"NO",17.1382675968237,"STUDY",5,"YES","YES","",0,150,135,"SUB",300,0.733623955811348,"STD-Rodrigo-1998",1998,3.54757924929061,-24.3475792492906,-10.4,"YES",439,7.11624262451113,11,11,50.6409090909091,9.84866583509574,47.5,57.9,14.4,18.7,"CONT","Adults with Volumatic",2.19339385525602,3.98390887727387,-4.77031269266512,1,-0.393201907695625,"YES",54.4085528641513,"CMP-004.07.01",1,0.13860369941287,0.860241878131774,2,0,60,59,100,0.176066271930387,142.5,"1998-07-15",5,2013,"[Pregnancy and Childbirth]","Caesarean section versus vaginal delivery for preterm birth in singletons","*Delivery, Obstetric; *Obstetric Labor, Premature; Birth Injuries [etiology]; Cesarean Section [adverse effects]; Elective Surgical Procedures; Female; Humans; Infant, Newborn; Infant, Premature; Infant, Small for Gestational Age; Perinatal Mortality; Pregnancy; Randomized Controlled Trials as Topic"
"254","10.1002/14651858.CD000085.pub2","CONT","CMP-001.01",1,1,"Operative blood loss (ml)","Ut. Exteriorisation","In situ repair","","",8.30258685406612,57.3653028802195,-23.1478897634802,95,95,5,"MD",17.1087065583696,"YES",39.7778055456138,0,"",1,0.140329282646276,0.682510344176871,0.404862894932878,0.167313961747759,"NO",1000,"STUDY",6,"YES","YES","",0,252,252,"YES",100,0.832967805036921,"STD-Magann-(M)-1993b",1993,24.5289022296511,-416.528902229651,-196,"YES",53093,112.516813558389,30,30,12660.0333333333,3.33229218178132,1146,1342,280,549,"CONT","with manual removal of placenta",8.10620055092366,88.0478803365183,-34.5385452615141,2,26.7546675375021,"YES",75.3275287548602,"CMP-001.01.01",1,0.0173685071753868,0.392257790215089,3,0,126,126,43.1369398407424,0.855530039904985,252,"1993-07-15",6,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"255","10.1002/14651858.CD000085.pub2","CONT","CMP-001.09",1,9,"Duration of operation","Ut Ext","In situ repair","Favours treatment","Favours control",17.6260552696803,3.95021057244503,-2.31307514100275,95,95,6,"MD",0.818567715721141,"YES",65.9594849318271,0,"",9,0.00723793361585512,1,0.608436015942624,0,"YES",100,"STUDY",9,"NO","NO","",11.3577853429276,646,635,"YES",100,0.512307218645944,"STD-Magann-(S)-1993a",1993,10.8599140217672,-3.65991402176718,3.6,"YES",53119,3.7041058300216,25,25,13.7204,10.1801028511091,35.4,31.8,11,14.9,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,640.5,"1993-07-15",7,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"256","10.1002/14651858.CD000085.pub2","CONT","CMP-001.11",1,11,"Length of hospital stay (postoperative)","Ut Ext","In situ repair","Favours treatment","Favours control",11.3493681173953,0.386721256051414,0.0845251197325449,95,95,3,"MD",0.235623187891979,"YES",73.566810337204,0,"",11,0.00997923564036007,1,0.00224027883163952,0,"NO",10,"STUDY",4,"NO","YES","",0,381,385,"YES",100,3.05637899819805,"STD-Wahab-1999",1999,0.310087172860437,-0.110087172860438,0.0999999999999996,"YES",53127,0.107189302720651,139,149,0.0114895466177394,51.7271737115454,4.8,4.7,1,0.8,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,383,"1999-07-15",4,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"257","10.1002/14651858.CD000085.pub2","CONT","CMP-001.01",1,1,"Operative blood loss (ml)","Ut. Exteriorisation","In situ repair","","",8.30258685406612,57.3653028802195,-23.1478897634802,95,95,5,"MD",17.1087065583696,"YES",39.7778055456138,0,"",1,0.140329282646276,0.682510344176871,0.404862894932878,0.167313961747759,"NO",1000,"STUDY",6,"YES","YES","",0,252,252,"YES",100,0.832967805036921,"STD-Magann-(M)-1993a",1993,53.5020493788102,-427.50204937881,-187,"YES",53092,122.707382011027,25,25,15057.1016,2.80179620344447,1143,1330,276.5,547.7,"CONT","with manual removal of placenta",8.10620055092366,88.0478803365183,-34.5385452615141,2,26.7546675375021,"YES",75.3275287548602,"CMP-001.01.01",1,0.0173685071753868,0.392257790215089,3,0,126,126,43.1369398407424,0.855530039904985,252,"1993-07-15",6,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"258","10.1002/14651858.CD000085.pub2","CONT","CMP-001.09",1,9,"Duration of operation","Ut Ext","In situ repair","Favours treatment","Favours control",17.6260552696803,3.95021057244503,-2.31307514100275,95,95,6,"MD",0.818567715721141,"YES",65.9594849318271,0,"",9,0.00723793361585512,1,0.608436015942624,0,"YES",100,"STUDY",9,"NO","NO","",11.3577853429276,646,635,"YES",100,0.512307218645944,"STD-Hershey-1978",1978,0,0,0,"NO",53115,0,155,140,0,0,73,70,0,0,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,640.5,"1978-07-15",7,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"259","10.1002/14651858.CD000085.pub2","CONT","CMP-001.11",1,11,"Length of hospital stay (postoperative)","Ut Ext","In situ repair","Favours treatment","Favours control",11.3493681173953,0.386721256051414,0.0845251197325449,95,95,3,"MD",0.235623187891979,"YES",73.566810337204,0,"",11,0.00997923564036007,1,0.00224027883163952,0,"NO",10,"STUDY",4,"NO","YES","",0,381,385,"YES",100,3.05637899819805,"STD-Magann-(M)-1995",1995,1.3835990089218,0.496400991078201,0.94,"YES",53125,0.226330183830341,71,71,0.0512253521126761,11.6021022648204,4.39,3.45,1.63,0.99,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,383,"1995-07-15",4,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"260","10.1002/14651858.CD000085.pub2","CONT","CMP-001.02",1,2,"Postoperative drop in haematocrit","Ut. Exteriorisation","In situ repair","","",7.32887213144919,0.535444238893058,-1.48297790565602,95,95,2,"MD",-0.473766833381483,"YES",72.7106713812385,72.7106713812385,"",2,0.0256186846062031,0.0256186846062031,0.357525266549923,7.32887213144919,"YES",10,"STUDY",3,"YES","NO","",0.534729702823501,167,157,"YES",100,0.92009090665693,"STD-Hershey-1978",1978,-0.696751636011292,-0.903248363988708,-0.8,"YES",53100,0.0526787047124938,117,107,0.00277504593018612,49.3270934297769,6.2,7,0.35,0.43,"CONT","placental management not stated",0,-0.696751636011292,-0.903248363988708,0,-0.8,"YES",0,"CMP-001.02.03",3,1,4.35156846585811e-52,1,0,117,107,49.3270934297769,15.186402254311,162,"1978-07-15",3,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"261","10.1002/14651858.CD000085.pub2","CONT","CMP-001.09",1,9,"Duration of operation","Ut Ext","In situ repair","Favours treatment","Favours control",17.6260552696803,3.95021057244503,-2.31307514100275,95,95,6,"MD",0.818567715721141,"YES",65.9594849318271,0,"",9,0.00723793361585512,1,0.608436015942624,0,"YES",100,"STUDY",9,"NO","NO","",11.3577853429276,646,635,"YES",100,0.512307218645944,"STD-Magann-(S)-1993b",1993,4.55618697644071,-8.75618697644071,-2.1,"YES",53120,3.39607616718667,30,30,11.5333333333333,11.1527317524649,32.5,34.6,15,11,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,640.5,"1993-07-15",7,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"262","10.1002/14651858.CD000085.pub2","CONT","CMP-001.02",1,2,"Postoperative drop in haematocrit","Ut. Exteriorisation","In situ repair","","",7.32887213144919,0.535444238893058,-1.48297790565602,95,95,2,"MD",-0.473766833381483,"YES",72.7106713812385,72.7106713812385,"",2,0.0256186846062031,0.0256186846062031,0.357525266549923,7.32887213144919,"YES",10,"STUDY",3,"YES","NO","",0.534729702823501,167,157,"YES",100,0.92009090665693,"STD-Magann-(S)-1993a",1993,1.46815079003705,-0.468150790037051,0.5,"YES",53099,0.493963561409139,25,25,0.244,34.0471756305039,4.4,3.9,2.1,1.3,"CONT","with spontaneous separation of placenta",0,1.46815079003705,-0.468150790037051,0,0.5,"YES",0,"CMP-001.02.02",2,1,0.311432692114817,1,0,25,25,34.0471756305039,1.01222041272365,162,"1993-07-15",3,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"263","10.1002/14651858.CD000085.pub2","CONT","CMP-001.01",1,1,"Operative blood loss (ml)","Ut. Exteriorisation","In situ repair","","",8.30258685406612,57.3653028802195,-23.1478897634802,95,95,5,"MD",17.1087065583696,"YES",39.7778055456138,0,"",1,0.140329282646276,0.682510344176871,0.404862894932878,0.167313961747759,"NO",1000,"STUDY",6,"YES","YES","",0,252,252,"YES",100,0.832967805036921,"STD-Magann-(S)-1993b",1993,121.66587369717,-113.66587369717,4,"YES",53096,60.0347121810929,30,30,3604.16666666667,11.7050441889732,644,640,235,230,"CONT","with spontaneous separation of placenta",0.0290723413947019,63.1765058375341,-43.5941558812232,2,9.79117497815543,"YES",0,"CMP-001.01.02",2,0.985568971209567,0.719244561951142,3,0,126,126,56.8630601592576,0.359468603352171,252,"1993-07-15",6,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"264","10.1002/14651858.CD000085.pub2","CONT","CMP-001.09",1,9,"Duration of operation","Ut Ext","In situ repair","Favours treatment","Favours control",17.6260552696803,3.95021057244503,-2.31307514100275,95,95,6,"MD",0.818567715721141,"YES",65.9594849318271,0,"",9,0.00723793361585512,1,0.608436015942624,0,"YES",100,"STUDY",9,"NO","NO","",11.3577853429276,646,635,"YES",100,0.512307218645944,"STD-Edi-Osagie-1998",1998,0,0,0,"NO",53114,0,100,94,0,0,29.9,31.4,0,0,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,640.5,"1998-07-15",7,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"265","10.1002/14651858.CD000085.pub2","CONT","CMP-001.02",1,2,"Postoperative drop in haematocrit","Ut. Exteriorisation","In situ repair","","",7.32887213144919,0.535444238893058,-1.48297790565602,95,95,2,"MD",-0.473766833381483,"YES",72.7106713812385,72.7106713812385,"",2,0.0256186846062031,0.0256186846062031,0.357525266549923,7.32887213144919,"YES",10,"STUDY",3,"YES","NO","",0.534729702823501,167,157,"YES",100,0.92009090665693,"STD-Magann-(M)-1993a",1993,0.517906427447956,-3.51790642744796,-1.5,"YES",53098,1.0295630140987,25,25,1.06,16.6257309397192,8.1,9.6,2.5,4.5,"CONT","with manual removal of placenta",0,0.517906427447956,-3.51790642744796,0,-1.5,"YES",0,"CMP-001.02.01",1,1,0.145136036944845,1,0,25,25,16.6257309397192,1.4569287935359,162,"1993-07-15",3,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"266","10.1002/14651858.CD000085.pub2","CONT","CMP-001.01",1,1,"Operative blood loss (ml)","Ut. Exteriorisation","In situ repair","","",8.30258685406612,57.3653028802195,-23.1478897634802,95,95,5,"MD",17.1087065583696,"YES",39.7778055456138,0,"",1,0.140329282646276,0.682510344176871,0.404862894932878,0.167313961747759,"NO",1000,"STUDY",6,"YES","YES","",0,252,252,"YES",100,0.832967805036921,"STD-Magann-(S)-1995",1995,81.0169731117208,-54.2169731117209,13.4,"YES",53097,34.4990895981125,71,71,1190.18718309859,35.4456262820157,844.4,831,192.3,218,"CONT","with spontaneous separation of placenta",0.0290723413947019,63.1765058375341,-43.5941558812232,2,9.79117497815543,"YES",0,"CMP-001.01.02",2,0.985568971209567,0.719244561951142,3,0,126,126,56.8630601592576,0.359468603352171,252,"1995-07-15",6,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"267","10.1002/14651858.CD000085.pub2","CONT","CMP-001.11",1,11,"Length of hospital stay (postoperative)","Ut Ext","In situ repair","Favours treatment","Favours control",11.3493681173953,0.386721256051414,0.0845251197325449,95,95,3,"MD",0.235623187891979,"YES",73.566810337204,0,"",11,0.00997923564036007,1,0.00224027883163952,0,"NO",10,"STUDY",4,"NO","YES","",0,381,385,"YES",100,3.05637899819805,"STD-Magann-(S)-1995",1995,0.600810895968331,-0.180810895968331,0.21,"YES",53126,0.199396978235824,71,71,0.0397591549295775,14.9480484385391,3.77,3.56,1.27,1.1,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,383,"1995-07-15",4,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"268","10.1002/14651858.CD000085.pub2","CONT","CMP-001.01",1,1,"Operative blood loss (ml)","Ut. Exteriorisation","In situ repair","","",8.30258685406612,57.3653028802195,-23.1478897634802,95,95,5,"MD",17.1087065583696,"YES",39.7778055456138,0,"",1,0.140329282646276,0.682510344176871,0.404862894932878,0.167313961747759,"NO",1000,"STUDY",6,"YES","YES","",0,252,252,"YES",100,0.832967805036921,"STD-Magann-(S)-1993a",1993,132.773671321765,-125.573671321765,3.60000000000002,"YES",53095,65.9061453887268,25,25,4343.62,9.71238968826869,639.2,635.6,235.5,230.5,"CONT","with spontaneous separation of placenta",0.0290723413947019,63.1765058375341,-43.5941558812232,2,9.79117497815543,"YES",0,"CMP-001.01.02",2,0.985568971209567,0.719244561951142,3,0,126,126,56.8630601592576,0.359468603352171,252,"1993-07-15",6,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
"269","10.1002/14651858.CD000085.pub2","CONT","CMP-001.09",1,9,"Duration of operation","Ut Ext","In situ repair","Favours treatment","Favours control",17.6260552696803,3.95021057244503,-2.31307514100275,95,95,6,"MD",0.818567715721141,"YES",65.9594849318271,0,"",9,0.00723793361585512,1,0.608436015942624,0,"YES",100,"STUDY",9,"NO","NO","",11.3577853429276,646,635,"YES",100,0.512307218645944,"STD-Magann-(S)-1995",1995,6.19229314116856,-2.59229314116857,1.8,"YES",53121,2.24100706738206,71,71,5.02211267605634,15.5860864221678,41,39.2,11.6,14.9,"","",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,640.5,"1995-07-15",7,2004,"[Pregnancy and Childbirth]","Extra‐abdominal versus intra‐abdominal repair of the uterine incision at caesarean section","*Cesarean Section [methods]; Female; Humans; Pregnancy; Randomized Controlled Trials as Topic; Uterus [*surgery]"
